product_id,product_name,full_front_text,front_ocr_success,ingredient_list,nutrition,back_ocr_success,extraction_status,num_images_processed,nova_class,nutrient_profile,High_Sodium_Predicted,High_Sugar_Predicted,High_Fat_Predicted,High_Sat_Fat_Predicted,High_Added_Sugar_Predicted,High_Energy_Predicted,nova_score,profile_score,total_healthiness_score,healthiness_rank,compliant
CO1,Power Oil,,False,"power oil, (refined palm oleic), ","{'energy_kcal': 900.0, 'fat_g': 100.0, 'saturated_fat_g': 42.8, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,2,False,False,True,True,False,False,2,0,2.0,Less Healthy,False
M18,Lebon Sweetened Condensed Filled Milk,,False,"Sugar 47%, water, non-fat milk solids 11%, vegetable fat minimum 10%. Vitamins (A, D3, B1) and protein 2%","{'energy_kcal': 330.0, 'fat_g': 10.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,1,False,False,True,False,False,False,1,1,2.0,Less Healthy,False
NS187,Gourmet whole cashew nut ,,False,"Cashews, vegetable oil","{'energy_kcal': 543.0, 'fat_g': 35.71, 'saturated_fat_g': 10.71, 'sugar_g': 7.14, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,2,False,False,True,True,False,False,2,0,2.0,Less Healthy,False
CS195,Bonitas treat (baked coconut chips),,False,"coconut, sugar and cinnamon","{'energy_kcal': 575.0, 'fat_g': 30.0, 'saturated_fat_g': 30.0, 'sugar_g': 25.0, 'added_sugar_g': None, 'sodium_mg': 500.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,3,True,False,True,True,False,False,2,0,2.0,Less Healthy,False
Y216,Admiral'A sweetened whole milk yoghurt,,False,"Fresh milk, culture and sugar","{'energy_kcal': 228.0, 'fat_g': 11.4, 'saturated_fat_g': 4.4, 'sugar_g': 4.4, 'added_sugar_g': None, 'sodium_mg': 579.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,3,True,False,True,True,False,False,2,0,2.0,Less Healthy,False
FW3,Casa dorada,,False,"100% grape juice, water acidifier (E330), Vitamins (B12, B5, B3, B6 and C)","{'energy_kcal': 70.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 16.5, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,1,False,True,False,False,False,False,1,1,2.0,Less Healthy,False
FJ12,Martinelli´s Sparking Apple Juice,,False,"100% carbonated apple juice, vitamin C","{'energy_kcal': 60.8, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 13.2, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,1,False,True,False,False,False,False,1,1,2.0,Less Healthy,False
DC132,Monsta chin chin,,False,"Wheat flour, sugar, vegetable oil, iodized salt, corn starch, baking powder, water","{'energy_kcal': 532.0, 'fat_g': 25.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,1,False,False,True,False,False,False,1,1,2.0,Less Healthy,False
CO4,Fortune refined sunflower oil,,False,100% sunflower oil,"{'energy_kcal': None, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 100.0, 'saturated_fat_g': 7.14, 'sugar_g': 0.0, 'added_sugar_g': 0.0, 'sodium_mg': 0.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed Culinary Ingredients,2,False,False,True,True,False,False,2,0,2.0,Less Healthy,False
SD37,pepsi scb,,False,"Carbonated water, sugar, caramel, phosphoric acid, caffine, gum arabic and cola flavour,ciric acid","{'energy_kcal': 40.4, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 11.5, 'added_sugar_g': None, 'sodium_mg': 1.8}",False,Ground Truth Fallback,0,Processed,1,False,True,False,False,False,False,1,1,2.0,Less Healthy,False
MD304,Amstel malta premiun drink,,False,"Water, malted barley,sucrose, sorghum, caramel,Hop extract, Vitamin A, B1, B2, B3, B5, B6 and C, magnesium, zinc","{'energy_kcal': 53.5, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': 9.4, 'added_sugar_g': None, 'sodium_mg': 1.5}",False,Ground Truth Fallback,0,Processed,1,False,True,False,False,False,False,1,1,2.0,Less Healthy,False
HSC137,Curry powder (Badia),,False,"Tumeric, salt, dehydrated onion","{'energy_kcal': 0.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 2500.0}",False,Ground Truth Fallback,0,Processed,1,True,False,False,False,False,False,1,1,2.0,Less Healthy,False
DC121,Amazia monsta chin chin,,False,"Wheat flour, sugar, vegetable oil, iodized salt, corn starch, baking powder, water","{'energy_kcal': 632.0, 'fat_g': 25.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,1,False,False,True,False,False,False,1,1,2.0,Less Healthy,False
B292,Gold kili ginger drink,,False,"Ginger (60%),glucose,cane sugar,honey and fructose","{'energy_kcal': 389.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 16.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,1,False,True,False,False,False,False,1,1,2.0,Less Healthy,False
NS168,Dikins coconut flakes,,False,coconut and salt,"{'energy_kcal': 733.0, 'fat_g': 66.7, 'saturated_fat_g': 60.0, 'sugar_g': 6.67, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,2,False,False,True,True,False,False,2,0,2.0,Less Healthy,False
FM107,Bumble bee chunk light tuna,,False,"Light tuna,water,vegetable broth,sea salt","{'energy_kcal': 89.0, 'fat_g': 0.9, 'saturated_fat_g': None, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 266.0}",False,Ground Truth Fallback,0,Processed,1,True,False,False,False,False,False,1,1,2.0,Less Healthy,False
CS198,Elvira coconut chips,,False,Coconut and sugar,"{'energy_kcal': 600.0, 'fat_g': 50.0, 'saturated_fat_g': 14.3, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,2,False,False,True,True,False,False,2,0,2.0,Less Healthy,False
IF19,Milk (complan),,False, ,"{'energy_kcal': 436.0, 'fat_g': 14.0, 'saturated_fat_g': None, 'sugar_g': 3.0, 'added_sugar_g': None, 'sodium_mg': 0.09}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
SG5,Chupa Chups Belts,,False,"Glucose syrup, sugar, wheat, high fructose corn syrup, maltic acid, hydrogenated coconut oil, citric acid, flavour (strawberry colour (allura red)","{'energy_kcal': 368.0, 'fat_g': 2.3, 'saturated_fat_g': 2.0, 'sugar_g': 51.3, 'added_sugar_g': None, 'sodium_mg': 36.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
BC15,Nestle milo Chocolate and malt flavored cereals,,False, ,"{'energy_kcal': 369.0, 'fat_g': 3.7, 'saturated_fat_g': None, 'sugar_g': 25.0, 'added_sugar_g': None, 'sodium_mg': 1.9}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
SG2,Maple Chocolates; Northbay Dark compound chocolate bitter,,False,"Sugar, fully hydrogenated vegetable oil (palm), cocoa powder, cocoa liquor, whey powder, skimmed milk powder, emulsifier (sunflower lecithin E322), flavour (vanilin, chocolate)","{'energy_kcal': 537.0, 'fat_g': 31.5, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
Y224,FreshYo drinking yoghurt ,,False,"water, sugar, skimmed milk powder, fat filled powder, stabilizer(s) (E1422), ","{'energy_kcal': 62.0, 'fat_g': 1.1, 'saturated_fat_g': None, 'sugar_g': 9.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
Y225,FreshYo drinking yoghurt strawberry,,False,"water, sugar, skimmed milk powder, fat filled powder, stabilizer(s) (E1422,E466,E451(1),E331,E415&E44), Strawberry concentrate, lactic acid, citric acid,strawberry and yoghurt flavours (nature identical), lactase, vitamin and mineral premix (vitamin A, vitamin B6, vitamin B12, vitamin D and Zinc), permitted colours (E124, E102), yoghurt culture (lactobacillus bulgaricus & streptococcus thermophilus) ","{'energy_kcal': 68.7, 'fat_g': 1.1, 'saturated_fat_g': None, 'sugar_g': 11.2, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
Be8,Legend Twist Pineapple Flavoured stout,,False,"water, sucrose, sorghum, malted barley, caramel, natural flavourings (malt extract), lemon juice concentrate, pineapple juice concentrate, acidity regulator (citric acid) & hop extract","{'energy_kcal': 69.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 6.4, 'added_sugar_g': None, 'sodium_mg': 9.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
MSS19,Thick Cut Marmalade,,False,"sugar, oranges, glucose-fructose syrup, acidity regulators; citric acid, sodium citrates, getting agent: pectin","{'energy_kcal': 262.0, 'fat_g': 0.1, 'saturated_fat_g': 0.1, 'sugar_g': 60.4, 'added_sugar_g': None, 'sodium_mg': 23.6}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
M71,Kremela non dairy creamer,,False, ,"{'energy_kcal': 555.0, 'fat_g': 35.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
M73,Formost instant filled milk powder,,False, ,"{'energy_kcal': 495.0, 'fat_g': 29.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
CO17,Activa Pure vegetable oil (triple filtered),,False,"refined vegetable oil (palm olein), vitamin A","{'energy_kcal': 884.0, 'fat_g': 100.0, 'saturated_fat_g': 50.0, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
CO16,Active 100% Premium Vegetable Oil,,False,"100% refined soya bean oil, Vitamin A & E","{'energy_kcal': 853.0, 'fat_g': 100.0, 'saturated_fat_g': 13.0, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
BC5,kelloggs cornflakes,,False,"Maize (corn), grits, sugar, barley malt extract, salt","{'energy_kcal': 369.2, 'fat_g': 0.4, 'saturated_fat_g': 0.2, 'sugar_g': 10.0, 'added_sugar_g': None, 'sodium_mg': 148.3}",False,Ground Truth Fallback,0,Processed,2,True,True,False,False,False,False,1,0,1.0,Less Healthy,False
FJ7,Chivita Exotic,,False,"water, multi fruit concentrate (apple juice, pineapple juice, orange juice, guava puree, apricot puree, banana puree, mango puree, passion fruit juice, lemon juice, black carrot juice), natural multifruit flavouring, citric acid (E330), sugar, vitamin C","{'energy_kcal': 50.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 12.0, 'added_sugar_g': None, 'sodium_mg': 0.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
CO18,Laziz Pure vegetable oil,,False,"100% refined soya bean oil, Vitamin A & E","{'energy_kcal': 853.0, 'fat_g': 100.0, 'saturated_fat_g': 13.0, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
CO19,Golden Terra Soya Oil,,False,"100% pure soya oil, Vitamin A","{'energy_kcal': 900.0, 'fat_g': 100.0, 'saturated_fat_g': 14.0, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
BC13,infinity cocoballs,,False,"Corn grits, wheat flour, sugar, cocoa powder, vegetable oil, salt, chocolate flavour, cocoa mass, calcium carbonate, food color (E155), soya lecithin, milk powder","{'energy_kcal': 393.73, 'fat_g': 2.61, 'saturated_fat_g': None, 'sugar_g': 20.2, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
BC9,chekers custard vanilla,,False,"Corn (maize) starch, edible common salt, vanilla flavour, colour-sunset yellow (E110), tartrazine (E102)","{'energy_kcal': 355.0, 'fat_g': 0.4, 'saturated_fat_g': None, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 400.0}",False,Ground Truth Fallback,0,Ultra Processed,1,True,False,False,False,False,False,0,1,1.0,Less Healthy,False
BC8,nasco corn flakes original,,False, ,"{'energy_kcal': 360.0, 'fat_g': 0.8, 'saturated_fat_g': 0.1, 'sugar_g': 5.0, 'added_sugar_g': None, 'sodium_mg': 700.0}",False,Ground Truth Fallback,0,Ultra Processed,1,True,False,False,False,False,False,0,1,1.0,Less Healthy,False
BC6,infinity cornflakes,,False,"Maize grits, sugar, malt extract and sugar","{'energy_kcal': 395.63, 'fat_g': 1.95, 'saturated_fat_g': None, 'sugar_g': 10.72, 'added_sugar_g': None, 'sodium_mg': 150.0}",False,Ground Truth Fallback,0,Processed,2,True,True,False,False,False,False,1,0,1.0,Less Healthy,False
M65,amigo instant filled milk powder,,False,"Skimmed milk powder, vegetable fat, vitamins and minerals","{'energy_kcal': 490.0, 'fat_g': 28.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 370.0}",False,Ground Truth Fallback,0,Processed,2,True,False,True,False,False,False,1,0,1.0,Less Healthy,False
M66,cowbell strawberry flavoured instant filled milk drink powder,,False,"sugar, creamer (glucose syrup solid, vegetable fat, sodium) caseinate, stabilizer (E340, E452), Emulsifiers (E47), E472), Skimmed milk powder, vegetable fat(s), whey powder, soy protein powder, flavourings (strawberry cream), salt, stabilizers (E466), Vitamins and minerals, colourant (E124)","{'energy_kcal': 439.0, 'fat_g': 13.5, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
M67,Peak filled instant milk powder,,False,"Skimmed milk, vegetable fat, lecithin, surcose, vitamin A, D3, E, K1, B1 and C","{'energy_kcal': 520.0, 'fat_g': 28.0, 'saturated_fat_g': 14.7, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
M68,Peak full cream instant milk powder,,False,"whole milk powder, lecithin, Vit A, B1, B6,C,D3","{'energy_kcal': 490.0, 'fat_g': 26.0, 'saturated_fat_g': 17.5, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
DC74,country fresh ice cream vanilla flavoured ice cream,,False,"Water, reconstituted skim milk powder and or buttermilk powder, cane sugar, vegetable fat (palm fruit and or palm kernel and or coconut, whey powder, glucose syrup, maltdextrin, modified tapioca starch (E1422), Emusifiers (E477, E471), stabilizers (E412, E410, E407), flavourings","{'energy_kcal': 90.3, 'fat_g': 4.3, 'saturated_fat_g': 2.0, 'sugar_g': 9.8, 'added_sugar_g': None, 'sodium_mg': 40.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
M64,Erisco fat filled milk powder,,False,Instant  fat filled milk powder,"{'energy_kcal': 510.0, 'fat_g': 28.0, 'saturated_fat_g': 18.0, 'sugar_g': 35.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,3,False,True,True,True,False,False,1,0,1.0,Less Healthy,False
M60,loya milk,,False,"Full cream milk, soya lecithin (E22) and Vitamin (A&D3)","{'energy_kcal': 507.0, 'fat_g': 28.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
M63,Dano cool cow instant filled milk,,False,"skimmed milk, buttermilk (sweet), vegetable fat (palm oil, sucrose, soy lecithin, vitamin A, vitamin D3","{'energy_kcal': 500.0, 'fat_g': 28.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
MSS1,Whippy Ligh real mayonnaise with mustard flavour,,False,"Water, soyabean oil, egg yolk powder, sugar, modified starch, salt, acetic acid, xanthan gum, guar gum, lactic acid, potassium sorbate, citric acid, sodium benzoate, mustard flavour, lemon oil, calcium disodium Edta, BHT","{'energy_kcal': 411.27, 'fat_g': 26.83, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
CS209,Gratia chin chin flakes,,False,"wheat flour,sugar,magarine,nutmeg powder,cinnamon powder,condensed milk,butter,salt,absorbic acid water","{'energy_kcal': 242.0, 'fat_g': 28.2, 'saturated_fat_g': 5.3, 'sugar_g': 14.2, 'added_sugar_g': None, 'sodium_mg': 6.7}",False,Ground Truth Fallback,0,Processed,3,False,True,True,True,False,False,1,0,1.0,Less Healthy,False
CS1,Munch it sweet surprise,,False,"Corn meal, vegetable oil ( palm), salt, sugar, milk solids, honey powder, anti-caking agent (E551), Flavour enhancer (E621), Colourant (E104, E100)","{'energy_kcal': 543.3, 'fat_g': 31.6, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 275.2}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
FJ1,Chivita Exotic - Pineapple and coconut nectar,,False,"Water, sugar, pineapple, concentrate and coconut water (31% fruit content), natural flavours (pineaple and coconut), skimmed milk powder, acidity regulator (E330), stabilizer (E440), antioxidant (E300)","{'energy_kcal': 52.8, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 10.3, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
Y237,"Peak yoghurt drink, plain sweetened",,False,"Fresh milk, milk powder, water, sugar, thickeners:E4126&E440, Citric acid, sweetners:E950&E955","{'energy_kcal': 56.0, 'fat_g': 1.6, 'saturated_fat_g': 1.1, 'sugar_g': 6.8, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
SSH246,Canderel,,False,"Lactose (from milk), sweetners: aspartame(8%), acesufame-K 15.37%), stabilizers, microcrystalline cellulose, cross-linked sodium carboxy methyl cellulose: flavouring","{'energy_kcal': 348.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 76.0, 'added_sugar_g': None, 'sodium_mg': 0.09}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
Y242,Supreme rich &creamy ice cream vanilla strawberry flavoured scoop,,False,"water, full cream milk powder, milk solids non fat, sugar, vegetable fat, stabilizers (E412,E466,E407,Emulsifer (E471), flavour (vanilla strawberry), colour (tartrazine, erythrosine)","{'energy_kcal': None, 'fat_g': 10.2, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
Y241,Rev UP Yoghurt sweetened vanilla,,False,"water, full cream milk, skimmed milk, sugar, vanilla flavour, culture (thermophilus lactobacillus bulgaricus and streptococcus thermophilus), additives (fruit pectin, CMC, Xanthan gum), preservatives (potassium sorbate)","{'energy_kcal': 90.0, 'fat_g': None, 'saturated_fat_g': 1.2, 'sugar_g': 14.0, 'added_sugar_g': None, 'sodium_mg': 60.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
FM97,Laser sardine,,False,"sardines, sunflower oil, salt","{'energy_kcal': 205.6, 'fat_g': 12.56, 'saturated_fat_g': 3.44, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 351.11}",False,Ground Truth Fallback,0,Processed,2,True,False,True,False,False,False,1,0,1.0,Less Healthy,False
MSS13,Stockwell Strawberry Jam,,False,"Sugar, strawberry, water, acidity regulators (citric acid, trisodium cirtate), gelling agent (pectin)","{'energy_kcal': 257.0, 'fat_g': 0.2, 'saturated_fat_g': 0.0, 'sugar_g': 62.0, 'added_sugar_g': None, 'sodium_mg': 0.05}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
NS188,Go nutz suya spiced african chilli cashews,,False,"cashew kernels,vegetable oil,sugar, spices(roasted peanuts,clove,chilli pepper,ginger,salt,garlic,african nutmeg","{'energy_kcal': 571.4, 'fat_g': 35.7, 'saturated_fat_g': 7.2, 'sugar_g': 7.1, 'added_sugar_g': None, 'sodium_mg': 214.3}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
FM96,Milo sardine,,False,"sardines, vegetable oil, salt","{'energy_kcal': 253.0, 'fat_g': 14.5, 'saturated_fat_g': 2.8, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 8240.0}",False,Ground Truth Fallback,0,Processed,2,True,False,True,False,False,False,1,0,1.0,Less Healthy,False
NS167,Go NUTZ cashews (Caramelized cinnamon cashew),,False,"cashew kernels, cinnamon, magarine, sugar, pepper and salt","{'energy_kcal': 607.0, 'fat_g': 46.42, 'saturated_fat_g': 11.49, 'sugar_g': 14.29, 'added_sugar_g': 3.57, 'sodium_mg': 107.1}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
Y232,"Hollandia yoghurt drink, strawberry",,False,"water, sugar,whole milk powder, skimmed milk powder, strawberry juice concentrate, modified starch (E1422),  stabilizers (E418&E466), acidity regulator (E524 & E330), strawberry flavouring, Yoghurt culture (lactobacillus bulgaricus and streptococcus thermophilus), ponceau 4R.","{'energy_kcal': 92.6, 'fat_g': 1.3, 'saturated_fat_g': None, 'sugar_g': 10.3, 'added_sugar_g': None, 'sodium_mg': 50.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
SSH266,Sucralose granulated sweetener,,False,"Maltodextrin, sweetner: Sucralose (1%)","{'energy_kcal': 395.0, 'fat_g': 0.5, 'saturated_fat_g': 0.3, 'sugar_g': 6.2, 'added_sugar_g': None, 'sodium_mg': 30.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
MD309,Malta guinness malt drink,,False,"Carbonated water, sorghum, sucrose, barley, malt, caramel, hops, stabilizer E405, Vitamin B1, B2, B3, B5, B6","{'energy_kcal': 57.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 11.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
NS183,Reel fruit (toasted coconut chocolate chips),,False,"Coconut, cocoa powder, milk, cane sugar","{'energy_kcal': 540.0, 'fat_g': 40.0, 'saturated_fat_g': 38.0, 'sugar_g': 26.0, 'added_sugar_g': 12.0, 'sodium_mg': 30.0}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
NS179,Baba foods cashews salted,,False,"Cashew kernels, salts, vegetable fat","{'energy_kcal': 535.7, 'fat_g': 35.71, 'saturated_fat_g': 17.86, 'sugar_g': 7.14, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
NS177,Chrizza peanut burger,,False,"Groundnut, wheat flour, refined sugar, eggs, iodized salt, magarine, vegetable oil","{'energy_kcal': 567.0, 'fat_g': 49.2, 'saturated_fat_g': 6.2, 'sugar_g': 4.6, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
NS176,Nutzy peanut,,False,"Peanuts, wheat flour, sugar, coconut, vegetable oil, salt","{'energy_kcal': 676.0, 'fat_g': 34.4, 'saturated_fat_g': 6.2, 'sugar_g': 6.2, 'added_sugar_g': None, 'sodium_mg': 21.8}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
NS175,Granny's nuts natural almond and cashew nuts,,False, ,"{'energy_kcal': None, 'fat_g': 14.0, 'saturated_fat_g': 2.0, 'sugar_g': 1.0, 'added_sugar_g': 0.0, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Ultra Processed,1,False,False,True,False,False,False,0,1,1.0,Less Healthy,False
HSC165,Gino curry powder,,False,"Coriander, tumeric,fennel, cumin,ginger, garlic, fenugreek, salt, black pepper and nutmeg","{'energy_kcal': 318.0, 'fat_g': 14.0, 'saturated_fat_g': 2.5, 'sugar_g': 7.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,2,False,True,True,False,False,False,1,0,1.0,Less Healthy,False
HSC163,spice supreme HOT curry powder,,False,"Spices (including tumeric for spice and color,fennel,chilles,fenygreek and black pepper,onion and spices","{'energy_kcal': 500.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 2500.0}",False,Ground Truth Fallback,0,Ultra Processed,1,True,False,False,False,False,False,0,1,1.0,Less Healthy,False
NS184,Reel fruit (toasted coconut chips caramel),,False,"coconut, cane sugar, sea salt","{'energy_kcal': 480.0, 'fat_g': 34.0, 'saturated_fat_g': 30.0, 'sugar_g': 22.0, 'added_sugar_g': 16.0, 'sodium_mg': 200.0}",False,Ground Truth Fallback,0,Processed,2,False,False,True,True,False,False,1,0,1.0,Less Healthy,False
MD308,Maltina pineapple flavour malt,,False,"Water, sucrose, sorghum, malted barley, caramel, hop extract, calcium, vitamin A, B1, B2, B3, B5, B6 and C, natural flavourings (pineapple)","{'energy_kcal': 60.7, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 16.5, 'added_sugar_g': None, 'sodium_mg': 0.2}",False,Ground Truth Fallback,0,Ultra Processed,1,False,True,False,False,False,False,0,1,1.0,Less Healthy,False
